GLOBALEVENTID	EventTimeDate	MentionTimeDate	MentionType	MentionSourceName	MentionIdentifier	SentenceID	Actor1CharOffset	Actor2CharOffset	ActionCharOffset	InRawText	Confidence	MentionDocLen	MentionDocTone	MentionDocTranslationInfo	Extras
1055961102	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	7	1037	1178	1133	1	100	1682	-8.30324909747292		
953897509	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	11	2204	-1	2246	1	100	2285	-7.4468085106383		
983514800	20210506090000	20210506090000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415616/city-of-cape-town-says-residents-are-cause-of-raw-sewage-crisis-in-khayelitsha	10	-1	4096	4127	1	50	5533	-6.38297872340425		
978182415	20210405134500	20210405134500	1	capetalk.co.za	https://www.capetalk.co.za/articles/413003/operations-at-25-of-city-s-sewage-pump-stations-affected-by-theft-and-vandalism	2	337	-1	351	1	100	1900	-11.6352201257862		
983542819	20210506120000	20210506120000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415636/sewage-crisis-what-is-happening-in-site-c-is-a-ticking-bomb-across-townships	2	1339	-1	1518	0	20	3785	-6.15141955835962		
983515267	20210506090000	20210506090000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415616/city-of-cape-town-says-residents-are-cause-of-raw-sewage-crisis-in-khayelitsha	1	246	230	237	0	40	5533	-6.38297872340425		
953897520	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	10	1733	1795	1775	0	40	2285	-7.4468085106383		
1055961288	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	6	846	-1	858	0	40	1682	-8.30324909747292		
1055962823	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	6	840	1029	886	0	20	1682	-8.30324909747292		
983514897	20210506090000	20210506090000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415616/city-of-cape-town-says-residents-are-cause-of-raw-sewage-crisis-in-khayelitsha	1	230	246	237	0	40	5533	-6.38297872340425		
953897127	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	4	288	-1	295	1	100	2285	-7.4468085106383		
953896464	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	7	1254	1210	1105	1	100	2285	-7.4468085106383		
983543063	20210506120000	20210506120000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415636/sewage-crisis-what-is-happening-in-site-c-is-a-ticking-bomb-across-townships	8	2849	-1	2822	1	100	3785	-6.15141955835962		
1055910409	20220727074500	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	3	254	-1	313	0	60	1682	-8.30324909747292		
1055926011	20220727100000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	4	515	-1	527	0	20	1682	-8.30324909747292		
1055962821	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	10	1638	-1	1660	1	20	1682	-8.30324909747292		
1006293114	20210927141500	20210927141500	1	capetalk.co.za	https://www.capetalk.co.za/articles/428180/service-delivery-vital-but-not-sexy-it-s-sexier-to-talk-of-national-visions	2	629	-1	593	1	100	3128	0.775193798449615		
953897522	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	10	1733	1789	1775	0	40	2285	-7.4468085106383		
1055892790	20220727043000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	6	840	-1	860	1	20	1682	-8.30324909747292		
998238646	20210805211500	20210805211500	1	capetalk.co.za	https://www.capetalk.co.za/articles/423904/vandalism-of-pump-station-leads-to-endless-sewage-problems-in-khayelitsha	1	193	212	229	0	40	2835	-6.80851063829787		
983515266	20210506090000	20210506090000	1	capetalk.co.za	https://www.capetalk.co.za/articles/415616/city-of-cape-town-says-residents-are-cause-of-raw-sewage-crisis-in-khayelitsha	1	247	-1	238	1	60	5533	-6.38297872340425		
1055957490	20220727140000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	3	254	-1	346	0	60	1682	-8.30324909747292		
953896106	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	1	0	-1	19	1	100	2285	-7.4468085106383		
953897508	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	11	2204	-1	2227	1	100	2285	-7.4468085106383		
1055961299	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	4	515	-1	527	0	40	1682	-8.30324909747292		
1055962825	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	6	840	1029	943	0	20	1682	-8.30324909747292		
998238643	20210805211500	20210805211500	1	capetalk.co.za	https://www.capetalk.co.za/articles/423904/vandalism-of-pump-station-leads-to-endless-sewage-problems-in-khayelitsha	1	193	-1	228	1	20	2835	-6.80851063829787		
953897523	20201103123000	20201103123000	1	capetalk.co.za	https://www.capetalk.co.za/articles/400528/police-probe-fatal-shooting-of-seven-people-in-gugulethu	10	1733	1789	1775	1	20	2285	-7.4468085106383		
1055962824	20220727143000	20220727143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/450713/man-to-appear-in-court-charged-in-connection-with-khayalitsha-mass-murder	10	1638	1662	1681	0	20	1682	-8.30324909747292		
998238647	20210805211500	20210805211500	1	capetalk.co.za	https://www.capetalk.co.za/articles/423904/vandalism-of-pump-station-leads-to-endless-sewage-problems-in-khayelitsha	1	193	232	254	0	40	2835	-6.80851063829787		
1044745369	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1510	1544	1497	0	20	2739	-4.51612903225807		
1044745063	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	4	-1	546	553	0	20	2739	-4.51612903225807		
1043327445	20220509030000	20220509073000	1	capetalk.co.za	https://www.capetalk.co.za/articles/444566/six-people-killed-in-mass-shooting-in-khayelitsha	3	477	-1	491	1	100	1028	-11.4942528735632		
1044745297	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	10	1725	-1	1746	1	100	2739	-4.51612903225807		
1043420488	20220509154500	20220509171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444622/we-are-quite-scared-another-khayelitsha-mass-shooting-leaves-community-tense	4	487	438	448	1	100	1629	-10.0719424460431		
1043420549	20220509154500	20220509171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444622/we-are-quite-scared-another-khayelitsha-mass-shooting-leaves-community-tense	4	438	575	616	0	40	1629	-10.0719424460431		
1044746267	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1544	1510	1497	0	20	2739	-4.51612903225807		
1043613543	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	8	1427	-1	1434	0	40	1951	-5.60747663551402		
1043352762	20220509073000	20220509073000	1	capetalk.co.za	https://www.capetalk.co.za/articles/444566/six-people-killed-in-mass-shooting-in-khayelitsha	2	172	-1	206	1	100	1028	-11.4942528735632		
1043311343	20220509000000	20220509073000	1	capetalk.co.za	https://www.capetalk.co.za/articles/444566/six-people-killed-in-mass-shooting-in-khayelitsha	3	477	-1	528	1	100	1028	-11.4942528735632		
1044745064	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	4	-1	546	553	1	80	2739	-4.51612903225807		
1044745370	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1510	1544	1497	1	40	2739	-4.51612903225807		
1043612251	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	5	849	866	873	1	100	1951	-5.60747663551402		
1044745191	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	14	2786	-1	2799	0	10	2739	-4.51612903225807		
1044745189	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	5	763	864	850	1	40	2739	-4.51612903225807		
1043420539	20220509154500	20220509171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444622/we-are-quite-scared-another-khayelitsha-mass-shooting-leaves-community-tense	4	438	487	448	1	100	1629	-10.0719424460431		
1043420535	20220509154500	20220509171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444622/we-are-quite-scared-another-khayelitsha-mass-shooting-leaves-community-tense	4	567	-1	635	1	100	1629	-10.0719424460431		
1044745181	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1550	1510	1497	0	40	2739	-4.51612903225807		
1074032801	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	3	1094	1118	1133	0	10	1505	2.36220472440945		
1074032802	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	3	1071	1095	1110	0	10	1505	2.36220472440945		
1074031382	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	3	1066	-1	1078	0	40	1505	2.36220472440945		
1074031657	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	2	824	908	893	0	40	1505	2.36220472440945		
1074032799	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	3	1059	-1	1074	1	20	1505	2.36220472440945		
1074031639	20221129143000	20221129143000	1	capetalk.co.za	https://www.capetalk.co.za/articles/460392/housing-project-delivers-home-ownership-to-khayelitsha-s-site-c-community	2	824	-1	893	1	60	1505	2.36220472440945		
1044745298	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	14	2772	-1	2779	1	20	2739	-4.51612903225807		
1043613978	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	3	206	223	307	1	60	1951	-5.60747663551402		
1043613549	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	8	1427	-1	1507	0	40	1951	-5.60747663551402		
1044745346	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1510	1550	1497	0	40	2739	-4.51612903225807		
1044745322	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	7	1150	1263	1239	0	40	2739	-4.51612903225807		
1043613979	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	3	206	246	317	0	20	1951	-5.60747663551402		
1043613980	20220510163000	20220510171500	1	capetalk.co.za	https://www.capetalk.co.za/articles/444710/khayelitsha-mass-shooting-cele-calls-on-coct-to-prioritise-safety-of-residents	3	206	232	303	0	20	1951	-5.60747663551402		
1044745177	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	6	918	-1	1040	0	20	2739	-4.51612903225807		
1044746268	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	8	1544	1510	1497	1	40	2739	-4.51612903225807		
1044745192	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	14	2771	-1	2785	0	50	2739	-4.51612903225807		
1044745190	20220517094500	20220517094500	1	capetalk.co.za	https://www.capetalk.co.za/articles/445204/most-guns-used-in-cape-flats-killings-can-be-traced-back-to-legal-owners	5	763	886	871	0	30	2739	-4.51612903225807		
729819990	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	6	712	-1	744	1	60	1404	-1.27118644067797		
730427087	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	3	-1	1093	1075	0	20	2191	0.0		
730427906	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	5	1474	-1	1425	1	50	2191	0.0		
729820236	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	4	475	-1	492	1	60	1404	-1.27118644067797		
729819864	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	3	192	307	253	0	40	1404	-1.27118644067797		
730427278	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	4	1189	-1	1285	0	40	2191	0.0		
729820235	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	4	475	-1	492	0	40	1404	-1.27118644067797		
730427252	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	3	-1	1087	1059	1	30	2191	0.0		
730427907	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	5	1474	-1	1410	1	50	2191	0.0		
729819979	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	3	199	286	231	1	60	1404	-1.27118644067797		
730427250	20180213071500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	3	-1	1087	1075	1	30	2191	0.0		
759450236	20180527111500	20180527111500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/theres-lots-to-learn-about-abuse-20180521	3	615	-1	639	1	50	1612	0.36630036630036		
748526795	20180418003000	20180418060000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/cele-we-are-going-to-deal-with-cop-killers-20180418	5	764	-1	810	1	100	1050	-8.37696335078534		
748547277	20180418021500	20180418060000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/cele-we-are-going-to-deal-with-cop-killers-20180418	5	764	-1	836	1	100	1050	-8.37696335078534		
967588542	20210202183000	20210202183000	1	dailysun.co.za	https://www.dailysun.co.za/News/idlozi-bees-on-my-stall-20210202	7	1215	-1	1238	0	40	1624	-4.0		
964093029	20210113074500	20210113074500	1	dailysun.co.za	https://www.dailysun.co.za/News/magoshas-shacks-chased-our-clients-20210112	3	1110	-1	1154	1	100	1530	-1.43884892086331		
983170718	20210504134500	20210504144500	1	dailysun.co.za	https://www.dailysun.co.za/News/woman-stabbed-to-death-20210504-5	8	1136	-1	1143	0	40	2284	-7.35294117647059		
958029464	20201205084500	20201205203000	1	dailysun.co.za	https://www.dailysun.co.za/News/robbers-messed-with-a-wrong-man-20201205	4	734	818	771	1	100	2214	-6.73316708229426		
983179606	20210504144500	20210504144500	1	dailysun.co.za	https://www.dailysun.co.za/News/woman-stabbed-to-death-20210504-5	10	1393	-1	1442	0	40	2284	-7.35294117647059		
958088072	20201205203000	20201205203000	1	dailysun.co.za	https://www.dailysun.co.za/News/robbers-messed-with-a-wrong-man-20201205	4	734	818	804	1	100	2214	-6.73316708229426		
1001670919	20210830144500	20210830144500	1	dailysun.co.za	https://www.dailysun.co.za/News/burnt-body-found-women-say-theyre-under-attack-20210830	7	-1	1082	1151	0	40	1883	-9.2814371257485		
729819996	20180210180000	20180210180000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/church-donates-water-20180208	6	712	735	742	0	40	1404	-1.27118644067797		
961472000	20201226113000	20201226144500	1	dailysun.co.za	https://www.dailysun.co.za/News/sangomas-christmas-box-to-fire-victims-20201226	7	1836	-1	1864	1	50	1893	-0.29498525073746		
678405447	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	9	1218	-1	1280	0	60	2039	-7.90960451977401		
678406467	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	8	1079	-1	1069	1	50	2039	-7.90960451977401		
748523568	20180418004500	20180418060000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/cele-we-are-going-to-deal-with-cop-killers-20180418	6	933	-1	905	1	100	1050	-8.37696335078534		
1001670918	20210830144500	20210830144500	1	dailysun.co.za	https://www.dailysun.co.za/News/burnt-body-found-women-say-theyre-under-attack-20210830	7	-1	1082	1089	0	40	1883	-9.2814371257485		
1052774925	20220706074500	20220706074500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	5	734	776	767	1	50	2476	-7.14285714285714		
678405451	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	9	1218	-1	1289	0	60	2039	-7.90960451977401		
983179461	20210504144500	20210504144500	1	dailysun.co.za	https://www.dailysun.co.za/News/woman-stabbed-to-death-20210504-5	2	-1	109	130	0	40	2284	-7.35294117647059		
730408581	20180213051500	20180213071500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/sangomas-graduate-20180212	3	-1	1093	1059	0	20	2191	0.0		
1001671757	20210830144500	20210830144500	1	dailysun.co.za	https://www.dailysun.co.za/News/burnt-body-found-women-say-theyre-under-attack-20210830	10	1520	1537	1544	0	20	1883	-9.2814371257485		
678405894	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	10	1452	-1	1572	1	30	2039	-7.90960451977401		
1052774725	20220706074500	20220706074500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	12	-1	2234	2310	1	100	2476	-7.14285714285714		
1052775336	20220706074500	20220706074500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	5	776	734	767	1	50	2476	-7.14285714285714		
1001671755	20210830144500	20210830144500	1	dailysun.co.za	https://www.dailysun.co.za/News/burnt-body-found-women-say-theyre-under-attack-20210830	10	1520	-1	1539	1	30	1883	-9.2814371257485		
678405850	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	10	1452	-1	1595	0	20	2039	-7.90960451977401		
678405895	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	10	1452	1469	1500	1	30	2039	-7.90960451977401		
1052774724	20220706074500	20220706074500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	12	-1	2234	2229	1	100	2476	-7.14285714285714		
924032264	20200517141500	20200517141500	1	dailysun.co.za	https://www.dailysun.co.za/News/gatvol-smokers-report-expensive-cigarette-sellers-to-cops-20200517	5	1344	-1	1397	1	100	2057	-8.44686648501362		
1052774805	20220706074500	20220706074500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/teacher-a-mass-murderer-20220706	8	1515	-1	1539	0	20	2476	-7.14285714285714		
678405297	20170803164500	20170803164500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/side-street-short-cut-of-death-20170802	8	-1	1079	1069	1	50	2039	-7.90960451977401		
1043519947	20220510050000	20220510050000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	2	-1	254	366	1	50	1405	-8.57142857142857		
1038568719	20220409143000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	3	373	390	477	0	30	2092	-10.8823529411765		
822947670	20190211183000	20190211204500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/eff-community-leader-shot-dead-20190211	4	372	-1	409	1	100	1119	-3.94088669950739		
684443901	20170827010000	20170827111500	1	dailysun.co.za	http://www.dailysun.co.za/News/National/nomvuyo-started-from-scratch-20170824	6	1344	-1	1319	1	100	1829	-1.25786163522013		
861372448	20190724143000	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	4	-1	1197	1278	0	40	2589	-7.51708428246013		
1038608020	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	3	373	390	477	0	10	2092	-10.8823529411765		
1038607563	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	5	1023	929	959	0	40	2092	-10.8823529411765		
861372615	20190724143000	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	7	2075	-1	2130	0	20	2589	-7.51708428246013		
1038607561	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	5	1023	929	938	0	40	2092	-10.8823529411765		
1043346526	20220509063000	20220509101500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	9	-1	1495	1485	1	100	1853	-6.62460567823344		
861372922	20190724143000	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	8	2279	-1	2376	0	10	2589	-7.51708428246013		
1043672449	20220511000000	20220511001500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/cele-angered-by-r800-bail-for-mass-murder-20220510	8	1009	-1	996	1	100	2344	-10.3614457831326		
1043371513	20220509101500	20220509101500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	10	1536	-1	1543	1	100	1853	-6.62460567823344		
822772975	20190211011500	20190211204500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/eff-community-leader-shot-dead-20190211	1	4	-1	21	1	100	1119	-3.94088669950739		
817478198	20190119121500	20190119121500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/councillor-boosts-youth-clinic-20190119	4	-1	773	780	0	20	949	1.19047619047619		
1043371288	20220509101500	20220509101500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	3	-1	622	572	1	40	1853	-6.62460567823344		
817478276	20190119121500	20190119121500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/councillor-boosts-youth-clinic-20190119	2	239	-1	246	0	20	949	1.19047619047619		
817478801	20190119121500	20190119121500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/councillor-boosts-youth-clinic-20190119	3	491	-1	508	1	100	949	1.19047619047619		
861287606	20190724071500	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	7	2103	-1	2159	0	20	2589	-7.51708428246013		
1043520300	20220510050000	20220510050000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	8	1378	-1	1368	1	100	1405	-8.57142857142857		
1043520299	20220510050000	20220510050000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	5	830	-1	867	1	10	1405	-8.57142857142857		
1043371372	20220509101500	20220509101500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	1	40	-1	-1	0	60	1853	-6.62460567823344		
1038607562	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	5	1023	929	948	0	40	2092	-10.8823529411765		
1043371565	20220509101500	20220509101500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/six-killed-in-khayelitsha-mass-shooting-20220509	3	622	-1	572	1	100	1853	-6.62460567823344		
1046863233	20220530000000	20220530084500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/mziwabesuthu-shot-25-times-20220530	8	941	-1	991	1	100	1276	-2.69058295964126		
861372449	20190724143000	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	4	-1	1197	1278	1	60	2589	-7.51708428246013		
1043520304	20220510050000	20220510050000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	5	-1	835	890	0	40	1405	-8.57142857142857		
1038607534	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	6	1047	1063	1107	0	20	2092	-10.8823529411765		
1038607459	20220409223000	20220409223000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/two-die-in-khayelitsha-mass-shooting-20220409	2	-1	231	193	0	30	2092	-10.8823529411765		
1043519914	20220510050000	20220510050000	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/families-shocked-by-loved-ones-deaths-20220509	8	-1	1378	1368	1	100	1405	-8.57142857142857		
820071203	20190130131500	20190130134500	1	dailysun.co.za	https://www.dailysun.co.za/News/National/gogo-loves-her-pets-20190129	2	134	-1	158	0	20	797	-0.66225165562914		
861372923	20190724143000	20190724143000	1	dailysun.co.za	https://www.dailysun.co.za/News/National/blocked-drains-blamed-for-cape-floods-20190724	8	2279	-1	2376	1	40	2589	-7.51708428246013		
1045322176	20220520081500	20220520081500	1	dailysun.co.za	https://www.dailysun.co.za/dailysun/news/crime-intelligence-is-weak-in-our-townships-20220520	1	155	247	302	1	100	1590	-6.54545454545455		
